"maxO3";"T6";"T9";"T12";"T15";"T18";"Ne6";"Ne9";"Ne12";"Ne15";"Ne18";"Vx6";"Vy6";"Vx9";"Vy9";"Vx12";"Vy12";"Vx15";"Vy15";"Vx18";"Vy18";"maxO3v"
"20010613";101;12.5;17.3;19.3;20.2;19.1;1;7;7;3;1;-1.96961550602442;0.347296355333861;-1.5;2.59807621135332;-1.5;2.59807621135332;-0.868240888334652;4.92403876506104;-9.18485099360515e-16;5;106
"20010614";90;12.5;17.6;20.3;17.4;16.1;6;7;6;8;8;0.939692620785908;-0.342020143325669;0.694592710667722;-3.93923101204883;-1.04188906600158;-5.90884651807325;-0.694592710667721;-3.93923101204883;3.67394039744206e-16;-6;101
"20010615";72;14.3;18.3;19.6;19.4;18.6;6;7;5;6;6;-0.868240888334652;-4.92403876506104;-0.868240888334652;-4.92403876506104;-2.73616114660535;-7.51754096628727;-6.8943999880708;-5.78508848717886;-2.39414100327968;-6.57784834550136;90
"20010616";70;14.7;17.1;18.2;18;15.8;8;7;7;7;7;-1.36808057330267;-3.75877048314363;-4.33012701892219;-2.5;-7.87846202409766;-1.38918542133545;-5.19615242270663;-3;-3.93923101204883;0.694592710667722;72
"20010617";83;13.4;15.4;17.4;16.6;15.9;7;8;7;7;6;-4;-4.89858719658941e-16;-4.33012701892219;2.5;-2.05212085995402;5.63815572471545;-3;5.19615242270663;-3.5;6.06217782649107;70
"20010618";88;10.7;15.9;19.1;21.5;19.9;1;6;5;4;3;-1.73205080756888;1;0.520944533000791;2.95442325903662;-2.95442325903662;-0.520944533000792;-1.02606042997701;2.81907786235772;-9.18485099360515e-16;5;83
"20010620";145;15;21;24.6;26.9;26.7;0;0;1;1;0;1;0;-0.342020143325669;-0.939692620785908;-1.53208888623796;1.28557521937308;-0.684040286651339;1.87938524157182;-1.53208888623796;1.28557521937308;121
"20010621";81;13.4;16.2;22.4;23.4;22.8;8;8;3;1;0;0.520944533000791;2.95442325903662;-3.67394039744206e-16;2;0.347296355333861;1.96961550602442;-2.57115043874616;3.06417777247591;0.868240888334652;4.92403876506104;145
"20010622";121;12.9;19.7;24.2;26.9;26.9;2;2;1;0;0;0;0;1.53208888623796;1.28557521937308;1.73205080756888;1;2;0;-1.5;2.59807621135332;81
"20010623";146;16.5;23.6;28.6;28.4;22.5;3;1;1;2;0;1.87938524157182;-0.684040286651337;1;-1.73205080756888;-1.92836282905962;-2.29813332935693;-1.21553724366851;6.89365427108546;1.04188906600158;5.90884651807325;121
"20010624";121;15.3;20.4;25.2;27.7;25;6;1;0;0;0;-0.694592710667721;3.93923101204883;-7.34788079488412e-16;4;-0.520944533000791;2.95442325903662;1.02606042997701;2.81907786235772;-1.10218211923262e-15;6;146
"20010625";146;17.3;27;32.7;33.7;32.6;0;0;0;0;2;0.684040286651338;1.87938524157182;2.95442325903662;-0.520944533000791;6.57784834550136;-2.39414100327968;4.33012701892219;-2.5;4.69846310392954;-1.71010071662834;121
"20010626";108;20.7;24;23.5;25.1;20.8;0;4;4;0;6;-0.17364817766693;-0.984807753012208;-2.57115043874616;-3.06417777247591;-3.85672565811924;-4.59626665871387;-4.69846310392954;-1.71010071662834;-4.33012701892219;-2.5;146
"20010627";83;16.2;19.7;22.9;24.8;22.5;6;7;6;6;7;-1.28557521937308;-1.53208888623796;-2.59807621135332;-1.5;-3.93923101204883;-0.694592710667723;-4.92403876506104;-0.868240888334654;-3.75877048314363;-1.36808057330268;108
"20010628";57;14.3;20.1;22.4;22.8;22.3;5;7;6;7;1;-1.02606042997701;-2.81907786235773;-5.63815572471545;-2.05212085995401;-3.83022221559489;-3.2139380484327;-4.59626665871387;-3.85672565811924;-3.83022221559489;-3.2139380484327;83
"20010629";81;14.6;19.6;25.1;27.2;24.6;7;3;4;4;6;0;0;-1.92836282905962;-2.29813332935693;-2.57115043874616;-3.06417777247591;-4.33012701892219;-2.5;-3.46410161513775;-2;57
"20010630";67;16.8;19.5;23.4;23.7;22.2;8;5;5;4;3;-1;-1.73205080756888;-1.53208888623796;1.28557521937308;-3.06417777247591;2.57115043874616;-0.868240888334652;4.92403876506104;-1.04188906600158;5.90884651807325;81
"20010701";70;14.1;18.8;22.7;24.9;23.4;7;5;2;1;0;-0.939692620785908;0.342020143325669;0.684040286651338;1.87938524157182;-7.34788079488412e-16;4;1.36808057330268;3.75877048314363;0.694592710667722;3.93923101204883;67
"20010702";106;16.8;24.1;28.4;30.1;30;0;0;0;1;1;1;1.73205080756888;2.81907786235773;-1.02606042997701;3.93923101204883;-0.694592710667721;3.46410161513775;2;3.93923101204883;-0.694592710667721;70
"20010703";139;20.4;26.6;30.1;31.9;29.1;0;0;1;4;5;2;0;1.87938524157182;-0.684040286651337;2;-3.46410161513775;1.36808057330268;-3.75877048314363;-5.19615242270663;-3;106
"20010704";79;17.7;19.5;18.8;17.8;17;7;8;8;8;7;-2.59807621135332;-1.5;0.694592710667722;-3.93923101204883;-0.866025403784439;-0.5;-1.02606042997701;-2.81907786235773;-0.866025403784439;-0.5;139
"20010705";93;16;16.8;18.2;22;24;7;8;8;6;3;-0.866025403784439;0.5;0;0;6.12323399573677e-17;-1;1.28557521937308;-1.53208888623796;-1.73205080756888;1;79
"20010706";97;16;20.8;23.7;25;22;6;2;3;4;5;-5.51091059616309e-16;3;-7.34788079488412e-16;4;1.71010071662834;4.69846310392954;-2.73616114660536;7.51754096628727;-1.21553724366851;6.89365427108546;93
"20010707";113;15.5;17.5;18.2;22.7;21.8;8;8;8;5;7;-1.53208888623796;-1.28557521937308;-3.75877048314363;-1.36808057330268;-3.93923101204883;0.694592710667722;-4.69846310392954;-1.71010071662834;-4.33012701892219;-2.5;97
"20010708";72;14.1;18.1;21.2;23.9;22.1;7;7;6;4;3;-1;-1.73205080756888;-2.59807621135332;1.5;-3.93923101204883;-0.694592710667723;-3.75877048314363;-1.36808057330268;-5;-6.12323399573677e-16;113
"20010709";88;12.4;19.2;22;25.2;23.3;3;4;7;4;4;-0.5;-0.866025403784439;-1.96961550602442;0.347296355333861;-3.06417777247591;-2.57115043874616;-4;-4.89858719658941e-16;-4.59626665871387;-3.85672565811924;72
"20010710";77;17.6;19.4;20.7;22.5;19.5;8;7;8;7;8;-2.5;-4.33012701892219;-6.57784834550136;-2.39414100327968;-5.63815572471545;-2.05212085995401;-9;-1.10218211923262e-15;-5.19615242270663;-3;88
"20010711";71;14;19.2;21;22.4;21.4;1;6;4;6;5;-3.75877048314363;-1.36808057330268;-7.87846202409766;1.38918542133544;-6.89365427108546;-1.21553724366851;-6.89365427108546;-1.21553724366851;-5.63815572471545;-2.05212085995401;77
"20010712";56;13.2;13.8;17.3;18.5;19.6;8;8;8;6;6;-0.694592710667721;-3.93923101204883;1.5;-2.59807621135332;-3.83022221559489;3.2139380484327;-2.05212085995402;5.63815572471545;-1.5;2.59807621135332;71
"20010713";45;13.5;14.3;14.5;15.2;15.1;7;8;8;8;8;1.22464679914735e-16;-2;0.684040286651338;-1.87938524157182;4;0;2.95442325903662;0.520944533000791;0;0;56
"20010714";67;12.3;15.6;18.6;20.3;18.5;8;5;7;5;6;-5.51091059616309e-16;3;-3.2139380484327;3.83022221559489;-3.75877048314363;1.36808057330267;-4;-4.89858719658941e-16;0.868240888334652;4.92403876506104;45
"20010715";67;10.9;16.9;19.1;19.5;14.4;1;5;5;6;7;-1.87938524157182;0.684040286651337;-2.29813332935693;1.92836282905962;-3.75877048314363;1.36808057330267;-9.18485099360515e-16;5;-2.81907786235773;1.02606042997701;67
"20010716";84;13.7;17.4;20.4;21.4;20.4;4;3;4;6;6;-0.642787609686539;0.766044443118978;-1.83697019872103e-16;1;0.347296355333861;-1.96961550602442;-2.59807621135332;-1.5;-3.06417777247591;-2.57115043874616;67
"20010717";63;13.4;15.1;20.5;20.6;16.8;8;8;6;6;6;2.39414100327968;-6.57784834550136;2;-3.46410161513775;-5.36231110183285;-4.49951326780578;-6.12835554495182;-5.14230087749232;-5.19615242270663;-3;84
"20010718";69;14.9;15.1;15.6;15.9;15.7;8;8;8;8;8;-6.12835554495182;-5.14230087749232;-4.59626665871387;-3.85672565811924;-3.83022221559489;-3.2139380484327;-4.33012701892219;-2.5;-3.46410161513775;-2;63
"20010719";92;14.5;16.7;19.1;19.3;18.4;6;7;6;4;2;-2.5;4.33012701892219;-2.05212085995402;5.63815572471545;-4.49951326780578;5.36231110183285;-2.73616114660536;7.51754096628727;-3.5;6.06217782649107;69
"20010720";88;13.1;16.9;20.3;20.7;17.9;6;6;6;5;7;-2.95442325903662;0.520944533000791;-2.81907786235773;1.02606042997701;-3.46410161513775;-2;-3;-5.19615242270663;-4.59626665871387;-3.85672565811924;92
"20010721";66;16.8;18;21.6;23.3;22;8;8;6;5;5;-1.71010071662834;-4.69846310392954;-3;-5.19615242270663;-3.5;-6.06217782649107;-3.2139380484327;-3.83022221559489;-2.57115043874616;-3.06417777247591;88
"20010722";72;14.8;18.6;21.9;23.6;21.5;7;4;7;6;6;0.342020143325669;-0.939692620785908;0.866025403784439;-0.5;-1.96961550602442;-0.347296355333861;-1.02606042997701;2.81907786235772;-9.18485099360515e-16;5;66
"20010723";81;15.5;18.8;22.5;23.9;20.6;7;6;3;2;3;0.520944533000791;2.95442325903662;0.520944533000791;2.95442325903662;-1;1.73205080756888;-2;3.46410161513775;1.04188906600158;5.90884651807325;72
"20010724";83;13.2;19;22.5;24.1;22.3;1;2;4;6;4;0.347296355333861;1.96961550602442;-5.51091059616309e-16;3;-1.02606042997701;2.81907786235772;0.520944533000791;2.95442325903662;0.868240888334652;4.92403876506104;81
"20010725";149;12.6;19.9;26.9;29;27.3;1;3;4;3;5;-1;1.73205080756888;1;0;-0.939692620785908;0.342020143325669;-0.642787609686539;0.766044443118978;1.04188906600158;5.90884651807325;83
"20010726";153;14.8;23.8;27.7;29.4;27.7;0;1;1;4;1;-0.866025403784439;0.5;0.939692620785908;0.342020143325669;1.5;2.59807621135332;-3.67394039744206e-16;2;0.694592710667722;3.93923101204883;149
"20010727";159;17.3;24;28.3;26.5;23.6;1;2;2;7;7;-0.642787609686539;-0.766044443118978;-0.342020143325669;0.939692620785908;1.28557521937308;1.53208888623796;-2;-2.44929359829471e-16;1.92836282905962;2.29813332935693;153
"20010728";149;17.9;23.3;27.6;28.8;28.7;5;4;6;3;2;-1.28557521937308;1.53208888623796;0.866025403784439;-0.5;-1.53208888623796;-1.28557521937308;-0.17364817766693;0.984807753012208;1.92836282905962;-2.29813332935693;159
"20010729";160;19.9;25;29.6;31.1;30.2;7;0;3;5;6;0.939692620785908;0.342020143325669;1.53208888623796;-1.28557521937308;-0.684040286651337;-1.87938524157182;2.81907786235773;-1.02606042997701;0;0;149
"20010730";156;18.7;24.9;30.5;32.2;28.3;0;0;1;4;1;-0.866025403784439;0.5;-0.5;0.866025403784438;-1.87938524157182;-0.684040286651338;-1.28557521937308;-1.53208888623796;-9.18485099360515e-16;5;160
"20010731";84;17.8;20.5;26.3;27.8;25.2;6;1;0;2;1;0.694592710667722;3.93923101204883;-1.36808057330268;3.75877048314363;-0.694592710667721;3.93923101204883;-7.34788079488412e-16;4;0.868240888334652;4.92403876506104;156
"20010801";126;17.3;25.3;29.5;31.2;30;3;1;4;4;1;1.5;2.59807621135332;3;0;3.75877048314363;-1.36808057330267;5;0;4;0;84
"20010802";116;20.4;21.3;23.8;22.1;19.1;7;7;7;8;7;3.75877048314363;-1.36808057330267;2.44929359829471e-16;-4;-2.39414100327968;-6.57784834550136;-1.38918542133544;-7.87846202409766;-1.87938524157182;-0.684040286651338;126
"20010803";77;15.6;20;18.2;23.6;17.4;6;5;7;6;7;-2.29813332935693;-1.92836282905962;-3.46410161513775;-2;-2.59807621135332;1.5;-3.75877048314363;1.36808057330267;0.694592710667722;3.93923101204883;116
"20010804";63;13.3;18.7;20.6;20.3;17.6;1;6;7;7;7;-1;-1.73205080756888;-5;-6.12323399573677e-16;-4.92403876506104;-0.868240888334654;-5.63815572471545;-2.05212085995401;-1.53208888623796;-1.28557521937308;77
"20010805";54;16.4;18.6;18.7;17.8;17.3;7;8;8;8;7;-2.59807621135332;-1.5;-4.69846310392954;-1.71010071662834;-2.5;-4.33012701892219;-0.868240888334652;-4.92403876506104;3.06161699786838e-16;-5;63
"20010806";65;17.4;19.2;23;22.7;21.3;7;8;7;7;6;-2.29813332935693;-1.92836282905962;-3.83022221559489;-3.2139380484327;-4.92403876506104;-0.868240888334654;-5.63815572471545;-2.05212085995401;-4.92403876506104;0.868240888334652;54
"20010807";72;17.9;19.9;21.6;20.4;16.5;8;7;7;8;7;-0.868240888334652;-4.92403876506104;-3;-5.19615242270663;-4.59626665871387;-3.85672565811924;-5.19615242270663;-3;-2.29813332935693;-1.92836282905962;65
"20010808";60;15.1;18.7;21.4;21.7;19.5;6;7;7;7;6;-3.06417777247591;-2.57115043874616;-5.63815572471545;-2.05212085995401;-6.06217782649107;-3.5;-6.89365427108546;-1.21553724366851;-5.19615242270663;-3;72
"20010809";70;13.3;18.4;17.1;20.5;18.6;2;3;6;3;2;-1.28557521937308;-1.53208888623796;-5.90884651807325;1.04188906600158;-3.2139380484327;3.83022221559489;-4.49951326780578;5.36231110183285;-3.5;6.06217782649107;60
"20010810";77;10.6;17.1;20;20.8;20.3;3;4;5;4;1;-0.939692620785908;-0.342020143325669;-1.92836282905962;2.29813332935693;-1.02606042997701;2.81907786235772;0.520944533000791;2.95442325903662;-7.34788079488412e-16;4;70
"20010811";98;10.4;17.8;22.8;24.3;24.2;2;1;1;0;1;0;0;1.83697019872103e-16;-3;-1.53208888623796;-1.28557521937308;-1;-1.73205080756888;-1.87938524157182;0.684040286651337;77
"20010812";111;13;20.9;25.2;26.7;24.9;1;1;5;2;1;-0.17364817766693;0.984807753012208;-1.02606042997701;-2.81907786235773;-3;-3.67394039744206e-16;-2.29813332935693;-1.92836282905962;-4;-4.89858719658941e-16;98
"20010813";75;17.1;18.8;20.5;26;26.9;8;8;7;1;0;0.5;-0.866025403784439;-0.866025403784439;-0.5;0;0;-1.83697019872103e-16;1;-1.28557521937308;-1.53208888623796;111
"20010814";116;15;23.5;29.8;31.7;30;0;1;3;5;6;0.17364817766693;0.984807753012208;1.87938524157182;-0.684040286651337;1.36808057330268;-3.75877048314363;0.694592710667722;-3.93923101204883;1;-1.73205080756888;75
"20010815";109;18.6;20.8;23.7;26.6;23.4;8;8;5;4;5;-2.29813332935693;-1.92836282905962;-1.02606042997701;-2.81907786235773;-1.71010071662834;-4.69846310392954;-3.2139380484327;-3.83022221559489;-3.83022221559489;-3.2139380484327;116
"20010819";67;16.7;18.8;21.1;18.9;16.1;7;7;7;8;8;-2.57115043874616;-3.06417777247591;-5.36231110183285;-4.49951326780578;-5.36231110183285;-4.49951326780578;-2.5;-4.33012701892219;-1.53208888623796;-1.28557521937308;86
"20010820";76;13.4;17.8;21.3;24;21.2;5;7;5;5;5;-0.866025403784439;-0.5;-3.06417777247591;2.57115043874616;-2.29813332935693;1.92836282905962;-3.93923101204883;-0.694592710667723;-1.87938524157182;-0.684040286651338;67
"20010821";113;12;20.6;24.8;27;24.6;3;1;1;2;1;0.866025403784439;-0.5;1.36808057330268;-3.75877048314363;0.868240888334652;-4.92403876506104;-2.29813332935693;-1.92836282905962;-4;-4.89858719658941e-16;76
"20010822";117;14.7;21.6;26.9;28.6;28;3;6;6;4;2;-0.984807753012208;0.17364817766693;1.53208888623796;1.28557521937308;1.92836282905962;-2.29813332935693;1.92836282905962;-2.29813332935693;0.766044443118978;-0.642787609686539;113
"20010823";131;16.1;22.7;28.4;30.1;27.1;4;5;3;3;3;0;0;0.17364817766693;-0.984807753012208;-1.96961550602442;-0.347296355333861;-1.92836282905962;-2.29813332935693;1.36808057330268;3.75877048314363;117
"20010824";166;17.2;19.8;27.2;30.8;30.3;8;4;0;1;0;0.347296355333861;1.96961550602442;0.642787609686539;0.766044443118978;-0.866025403784439;0.5;0.684040286651338;1.87938524157182;-3.67394039744206e-16;2;131
"20010825";159;17.7;25;33.5;35.5;32.5;9;1;1;1;5;-0.17364817766693;0.984807753012208;1;-1.73205080756888;0.694592710667722;-3.93923101204883;-1.71010071662834;-4.69846310392954;-1.73205080756888;-1;166
"20010826";100;18.6;20.1;22.9;27.6;27.9;8;8;8;6;7;1.36808057330268;3.75877048314363;1.28557521937308;1.53208888623796;-1.73205080756888;1;-0.684040286651337;-1.87938524157182;0;0;159
"20010827";114;19.2;21;26.3;26.4;24;6;7;4;5;3;2;3.46410161513775;3.06417777247591;2.57115043874616;2.81907786235773;1.02606042997701;1.36808057330268;3.75877048314363;2.5;4.33012701892219;100
"20010828";112;15.2;21;24.4;26.8;24.9;1;1;6;3;5;4;0;4;0;4;0;3.75877048314363;1.36808057330267;3.75877048314363;1.36808057330267;114
"20010829";101;16.1;16.9;17.8;20.6;20.7;7;7;7;7;6;0.866025403784439;0.5;-2;-2.44929359829471e-16;-0.520944533000791;2.95442325903662;1.87938524157182;0.684040286651337;-1.71010071662835;4.69846310392954;112
"20010830";76;14.4;17.5;18.6;18.7;18.2;7;7;7;7;7;-2;-2.44929359829471e-16;-3.46410161513775;2;-4;-4.89858719658941e-16;-1.73205080756888;-1;-2.81907786235773;1.02606042997701;101
"20010831";59;12.1;16.5;20.3;20.3;17.8;2;5;7;6;6;-3;-3.67394039744206e-16;-4.33012701892219;2.5;-5.36231110183285;4.49951326780577;-4.5;7.79422863405995;-2.5;4.33012701892219;76
"20010901";78;12.2;17.7;20.2;21.5;19.4;5;5;5;3;4;0.642787609686539;0.766044443118978;-5.51091059616309e-16;3;0.520944533000791;2.95442325903662;-7.34788079488412e-16;4;1.71010071662834;4.69846310392954;59
"20010902";76;10;17.3;22.7;24.6;20.9;4;4;5;6;5;0;0;-2.95442325903662;-0.520944533000792;-2.95442325903662;0.520944533000791;-2;-2.44929359829471e-16;0.694592710667722;3.93923101204883;78
"20010903";55;14.5;15.3;16.8;19.2;17.5;8;8;7;5;2;-0.866025403784439;-0.5;-1.87938524157182;0.684040286651337;-1.87938524157182;0.684040286651337;-2.39414100327969;6.57784834550136;-9.18485099360515e-16;5;76
"20010904";71;13.6;15.9;19.2;19.5;17.2;7;7;5;3;3;-3.93923101204883;-0.694592710667723;-6.12835554495182;5.14230087749231;-1.46957615897682e-15;8;-1.38918542133544;7.87846202409766;-1.71010071662835;4.69846310392954;55
"20010905";66;9;16.2;18.9;19.3;17.7;1;2;5;6;2;-1.87938524157182;0.684040286651337;-1.36808057330268;3.75877048314363;-0.868240888334652;4.92403876506104;1.71010071662834;4.69846310392954;-0.868240888334652;4.92403876506104;71
"20010906";59;14.5;18.3;18.3;19;17.2;8;7;7;7;1;-2.29813332935693;-1.92836282905962;-3.93923101204883;0.694592710667722;-1.92836282905962;2.29813332935693;-1.71010071662835;4.69846310392954;-0.868240888334652;4.92403876506104;66
"20010907";68;10.9;16.9;20.8;22.5;20.8;7;6;5;7;7;-1.87938524157182;0.684040286651337;-1.5;2.59807621135332;-3.46410161513775;2;-3.06417777247591;2.57115043874616;-0.694592710667721;3.93923101204883;59
"20010908";63;15.5;17.3;19.8;19.4;17.3;7;7;8;8;7;-2.81907786235773;1.02606042997701;-4.59626665871387;3.85672565811924;-6.06217782649107;3.5;-4.33012701892219;2.5;-3.46410161513775;2;68
"20010912";78;9;14.2;22.2;22;19.3;3;5;5;6;7;0.17364817766693;-0.984807753012208;-0.866025403784439;0.5;-5;-6.12323399573677e-16;-5;-6.12323399573677e-16;-4.69846310392954;-1.71010071662834;62
"20010913";74;15.5;15.8;18.7;19.1;15;8;8;7;7;6;-3.46410161513775;-2;-4.59626665871387;3.85672565811924;-6.89365427108546;1.21553724366851;-7.51754096628727;2.73616114660535;-4.92403876506104;0.868240888334652;78
"20010914";71;10.5;15.2;17.9;18.6;16.9;6;6;5;1;2;-2.95442325903662;0.520944533000791;-1.04188906600158;5.90884651807325;-1.36808057330268;3.75877048314363;-1.04188906600158;5.90884651807325;-1.02606042997701;2.81907786235772;74
"20010915";69;12.6;17.1;17.7;17.5;15.6;8;6;7;8;6;-2.59807621135332;-1.5;-5.19615242270663;3;-2.73616114660536;7.51754096628727;-1.04188906600158;5.90884651807325;-1.36808057330268;3.75877048314363;71
"20010916";71;11.4;15.4;17.7;16.6;14.9;4;4;5;5;5;-3.75877048314363;1.36808057330267;-3.83022221559489;3.2139380484327;-1.28587913910472e-15;7;1.38918542133544;7.87846202409766;-7.34788079488412e-16;4;69
"20010917";60;10.5;13.7;14;15.8;13.6;6;4;5;4;1;-1.5;2.59807621135332;-7.34788079488412e-16;4;3.2139380484327;3.83022221559489;-1.28587913910472e-15;7;-7.34788079488412e-16;4;71
"20010918";42;11.5;12.7;14.3;14.9;14.7;7;8;7;7;7;-2.29813332935693;1.92836282905962;-2.5;4.33012701892219;-3.2139380484327;3.83022221559489;-2.5;4.33012701892219;-2;3.46410161513775;60
"20010919";65;12.5;14.8;16.3;15.9;15.4;7;7;7;7;7;-2.95442325903662;0.520944533000791;-4.33012701892219;2.5;-6.06217782649107;3.5;-5.19615242270663;3;-3.46410161513775;2;42
"20010920";71;13.1;15.5;18;17.4;16.5;8;7;7;6;3;-2.29813332935693;-1.92836282905962;-3.93923101204883;-0.694592710667723;-3.06417777247591;2.57115043874616;-9.18485099360515e-16;5;-5.51091059616309e-16;3;65
"20010921";96;7.6;11.3;19.4;20.2;18;9;3;3;3;3;0;0;-0.17364817766693;0.984807753012208;3.75877048314363;1.36808057330267;3.83022221559489;3.2139380484327;3.46410161513775;2;71
"20010922";98;8.5;15.2;19.7;20.3;17.6;1;2;2;2;2;0.939692620785908;0.342020143325669;4;0;5;0;4.33012701892219;2.5;5.19615242270663;3;96
"20010923";92;8.9;14.7;17.6;18.2;15.7;3;1;4;6;6;0.642787609686539;0.766044443118978;5.19615242270663;3;5.14230087749231;6.12835554495182;3.5;6.06217782649107;3.85672565811924;4.59626665871387;98
"20010924";76;9.8;13.3;17.7;17.7;15.6;6;7;7;6;8;-0.866025403784439;0.5;-0.939692620785908;0.342020143325669;-0.766044443118978;-0.642787609686539;-0.5;-0.866025403784439;-1.87938524157182;0.684040286651337;92
"20010925";84;10.6;13.3;17.7;17.8;16.5;7;3;5;6;8;0;0;0;0;-1;-1.73205080756888;-1.28557521937308;1.53208888623796;-2.29813332935693;-1.92836282905962;76
"20010927";77;13.5;16.2;20.8;22.1;20;8;6;5;5;5;1.83697019872103e-16;-3;-0.694592710667721;-3.93923101204883;-2;-3.46410161513775;-1.36808057330267;-3.75877048314363;0.17364817766693;-0.984807753012208;71
"20010928";99;11.7;16.9;23;22.6;18.9;6;6;4;7;8;0.866025403784439;-0.5;1.5;-2.59807621135332;0.868240888334652;-4.92403876506104;0.868240888334652;-4.92403876506104;0.684040286651338;-1.87938524157182;77
"20010929";83;16.2;16.9;19.8;22.1;18.1;8;6;5;3;1;1.22464679914735e-16;-2;-4;-4.89858719658941e-16;-3.75877048314363;1.36808057330267;-4;-4.89858719658941e-16;-2.59807621135332;-1.5;99
"20010930";70;14.5;15.7;18.6;20.7;18;8;7;7;7;8;2.44929359829471e-16;-4;3.06161699786838e-16;-5;-1.04188906600158;-5.90884651807325;-4;-6.92820323027551;-5.14230087749231;-6.12835554495182;83
"20020401";109;7.8;10.4;14.7;15.3;14.3;8;6;6;5;5;0;0;0.684040286651338;-1.87938524157182;-3.06417777247591;-2.57115043874616;-2;-2.44929359829471e-16;-0.642787609686539;-0.766044443118978;111
"20020402";96;7.7;11;18.3;19.7;18.1;7;5;7;2;7;0;0;2.59807621135332;-1.5;2.57115043874616;-3.06417777247591;2.39414100327968;-6.57784834550136;-1.71010071662834;-4.69846310392954;109
"20020403";73;11;11.9;13.8;11.7;11.4;8;8;8;8;8;2.95442325903662;-0.520944533000791;1.28557521937308;-1.53208888623796;0.984807753012208;0.17364817766693;2.95442325903662;-0.520944533000791;1;1.73205080756888;96
"20020404";84;9.9;10.6;14.6;15.5;13;7;7;5;3;0;-1.92836282905962;2.29813332935693;-1.73205080756888;1;-4.33012701892219;2.5;-3.2139380484327;3.83022221559489;-2.57115043874616;3.06417777247591;73
"20020405";78;6.8;8.6;12.9;13.9;12.5;8;8;7;6;5;1.87938524157182;-0.684040286651337;2.81907786235773;-1.02606042997701;1.02606042997701;-2.81907786235772;-1.5;-2.59807621135332;0.342020143325669;-0.939692620785908;84
"20020406";116;8.6;11.5;15.3;16.2;13.9;5;4;5;7;7;4.92403876506104;0.868240888334652;6.89365427108546;1.21553724366851;10.8328852831343;1.91012995433623;9.39692620785909;3.42020143325669;8.86326977710987;1.56283359900237;78
"20020407";92;8.3;8.8;12.2;8.9;8.5;7;8;8;8;8;7.51754096628727;2.73616114660535;7.51754096628727;2.73616114660535;10.8328852831343;1.91012995433623;3.67394039744206e-16;-6;9.39692620785909;3.42020143325669;116
"20020408";103;6.9;11.9;15.3;16.5;14.1;6;0;0;0;0;1.36808057330268;3.75877048314363;3.83022221559489;3.2139380484327;7.51754096628727;2.73616114660535;4.5;7.79422863405995;2.39414100327968;6.57784834550136;92
"20020409";100;5.1;9.8;14.8;15.3;11.8;0;0;3;6;8;1.5;2.59807621135332;1.36808057330268;3.75877048314363;3.85672565811924;4.59626665871387;2.73616114660535;7.51754096628727;2.73616114660535;7.51754096628727;103
"20020410";116;4.9;8;13.4;13;11.4;1;0;0;5;5;0.868240888334652;4.92403876506104;4;6.92820323027551;6.8943999880708;5.78508848717885;4.5;7.79422863405995;6.12835554495182;5.14230087749231;100
"20020411";103;5.7;9.4;11.9;13.5;12.8;5;5;7;5;7;2.5;4.33012701892219;3.85672565811924;4.59626665871387;6.12835554495182;5.14230087749231;6.8943999880708;5.78508848717885;4.59626665871387;3.85672565811924;116
"20020412";96;5.7;9.9;11.4;12;10.1;3;7;7;5;5;-7.34788079488412e-16;4;1.04188906600158;5.90884651807325;-1.28587913910472e-15;7;-1.65327317884893e-15;9;1.71010071662834;4.69846310392954;103
"20020413";103;5.2;9.5;10.2;10.3;10.1;0;2;7;7;7;-7.34788079488412e-16;4;2.39414100327968;6.57784834550136;-1.10218211923262e-15;6;-0.868240888334652;4.92403876506104;-1.71010071662835;4.69846310392954;96
"20020414";99;2.5;5.6;10.2;11.7;10.5;7;8;7;8;8;-0.342020143325669;-0.939692620785908;-2.29813332935693;1.92836282905962;-3.46410161513775;2;-1.5;2.59807621135332;-1.36808057330268;3.75877048314363;103
"20020415";91;5.7;10.4;10.8;13.9;12.2;6;4;6;3;1;6.12323399573677e-17;-1;-3.46410161513775;2;-7.34788079488412e-16;4;-0.868240888334652;4.92403876506104;-9.18485099360515e-16;5;99
"20020416";93;1.1;7.6;13.2;14;12.9;2;3;7;6;6;-0.766044443118978;0.642787609686539;0.17364817766693;-0.984807753012208;-1.96961550602442;-0.347296355333861;-2.59807621135332;-1.5;-3.46410161513775;-2;91
"20020417";100;4;10.3;14.4;14.9;12;2;6;6;7;8;0.5;-0.866025403784439;1.83697019872103e-16;-3;-1.04188906600158;-5.90884651807325;-2.5;-4.33012701892219;-2.57115043874616;-3.06417777247591;93
"20020418";82;4.1;11.2;13.7;11.1;9.4;4;5;6;7;7;6.12323399573677e-17;-1;-4.69846310392954;-1.71010071662834;-1.21553724366851;-6.89365427108546;-4.69846310392954;1.71010071662834;-4.33012701892219;2.5;100
"20020419";93;3.2;9.8;13.4;14.3;14.6;1;3;7;7;5;0;0;-0.642787609686539;0.766044443118978;-2.59807621135332;1.5;-1.73205080756888;1;-0.684040286651339;1.87938524157182;82
"20020420";91;8.2;11.3;15.7;17.2;16.4;8;8;7;7;5;0;0;2;0;1.87938524157182;-0.684040286651337;1.96961550602442;0.347296355333861;2.95442325903662;-0.520944533000791;93
